"","CommonName","locationAbbr","photoDateTime","photoName","visitDateTime","activeStart","activeEnd","firstPhotoDate","lastPhotoDate","visitID","date"
"55239","Empty","D02-BMT2",2019-01-24 01:31:07,"VID1302-00254.jpg",2019-02-06 23:15:00,"2010-12-31 16:50:00",2019-01-24 11:56:03,2010-12-31 16:50:00,2019-01-24 11:55:21,1302,2019-01-24
"55240","Empty","D02-BMT2",2019-01-24 01:31:36,"VID1302-00255.jpg",2019-02-06 23:15:00,"2010-12-31 16:50:00",2019-01-24 11:56:03,2010-12-31 16:50:00,2019-01-24 11:55:21,1302,2019-01-24
"55241","Empty","D02-BMT2",2019-01-24 01:31:36,"VID1302-00255.jpg",2019-02-06 23:15:00,"2010-12-31 16:50:00",2019-01-24 11:56:03,2010-12-31 16:50:00,2019-01-24 11:55:21,1302,2019-01-24
"55242","Empty","D02-BMT2",2019-01-24 01:32:05,"VID1302-00256.jpg",2019-02-06 23:15:00,"2010-12-31 16:50:00",2019-01-24 11:56:03,2010-12-31 16:50:00,2019-01-24 11:55:21,1302,2019-01-24
"55243","Empty","D02-BMT2",2019-01-24 01:32:05,"VID1302-00256.jpg",2019-02-06 23:15:00,"2010-12-31 16:50:00",2019-01-24 11:56:03,2010-12-31 16:50:00,2019-01-24 11:55:21,1302,2019-01-24
"55244","Empty","D02-BMT2",2019-01-24 01:32:41,"VID1302-00257.jpg",2019-02-06 23:15:00,"2010-12-31 16:50:00",2019-01-24 11:56:03,2010-12-31 16:50:00,2019-01-24 11:55:21,1302,2019-01-24
"55245","Empty","D02-BMT2",2019-01-24 01:32:41,"VID1302-00257.jpg",2019-02-06 23:15:00,"2010-12-31 16:50:00",2019-01-24 11:56:03,2010-12-31 16:50:00,2019-01-24 11:55:21,1302,2019-01-24
"55246","Empty","D02-BMT2",2019-01-24 01:33:11,"VID1302-00258.jpg",2019-02-06 23:15:00,"2010-12-31 16:50:00",2019-01-24 11:56:03,2010-12-31 16:50:00,2019-01-24 11:55:21,1302,2019-01-24
"55247","Empty","D02-BMT2",2019-01-24 01:33:11,"VID1302-00258.jpg",2019-02-06 23:15:00,"2010-12-31 16:50:00",2019-01-24 11:56:03,2010-12-31 16:50:00,2019-01-24 11:55:21,1302,2019-01-24
"55248","Empty","D02-BMT2",2019-01-24 01:33:46,"VID1302-00259.jpg",2019-02-06 23:15:00,"2010-12-31 16:50:00",2019-01-24 11:56:03,2010-12-31 16:50:00,2019-01-24 11:55:21,1302,2019-01-24
"55249","Empty","D02-BMT2",2019-01-24 01:33:46,"VID1302-00259.jpg",2019-02-06 23:15:00,"2010-12-31 16:50:00",2019-01-24 11:56:03,2010-12-31 16:50:00,2019-01-24 11:55:21,1302,2019-01-24
"55250","Empty","D02-BMT2",2019-01-24 01:34:16,"VID1302-00260.jpg",2019-02-06 23:15:00,"2010-12-31 16:50:00",2019-01-24 11:56:03,2010-12-31 16:50:00,2019-01-24 11:55:21,1302,2019-01-24
"55251","Empty","D02-BMT2",2019-01-24 01:34:16,"VID1302-00260.jpg",2019-02-06 23:15:00,"2010-12-31 16:50:00",2019-01-24 11:56:03,2010-12-31 16:50:00,2019-01-24 11:55:21,1302,2019-01-24
"55252","Empty","D02-BMT2",2019-01-24 01:34:48,"VID1302-00261.jpg",2019-02-06 23:15:00,"2010-12-31 16:50:00",2019-01-24 11:56:03,2010-12-31 16:50:00,2019-01-24 11:55:21,1302,2019-01-24
"55253","Empty","D02-BMT2",2019-01-24 01:34:48,"VID1302-00261.jpg",2019-02-06 23:15:00,"2010-12-31 16:50:00",2019-01-24 11:56:03,2010-12-31 16:50:00,2019-01-24 11:55:21,1302,2019-01-24
"55254","Empty","D02-BMT2",2019-01-24 01:35:17,"VID1302-00262.jpg",2019-02-06 23:15:00,"2010-12-31 16:50:00",2019-01-24 11:56:03,2010-12-31 16:50:00,2019-01-24 11:55:21,1302,2019-01-24
"55255","Empty","D02-BMT2",2019-01-24 01:35:17,"VID1302-00262.jpg",2019-02-06 23:15:00,"2010-12-31 16:50:00",2019-01-24 11:56:03,2010-12-31 16:50:00,2019-01-24 11:55:21,1302,2019-01-24
"55256","Empty","D02-BMT2",2019-01-24 01:35:46,"VID1302-00263.jpg",2019-02-06 23:15:00,"2010-12-31 16:50:00",2019-01-24 11:56:03,2010-12-31 16:50:00,2019-01-24 11:55:21,1302,2019-01-24
"55257","Empty","D02-BMT2",2019-01-24 01:35:46,"VID1302-00263.jpg",2019-02-06 23:15:00,"2010-12-31 16:50:00",2019-01-24 11:56:03,2010-12-31 16:50:00,2019-01-24 11:55:21,1302,2019-01-24
"55258","Empty","D02-BMT2",2019-01-24 01:36:25,"VID1302-00264.jpg",2019-02-06 23:15:00,"2010-12-31 16:50:00",2019-01-24 11:56:03,2010-12-31 16:50:00,2019-01-24 11:55:21,1302,2019-01-24
"55259","Empty","D02-BMT2",2019-01-24 01:36:25,"VID1302-00264.jpg",2019-02-06 23:15:00,"2010-12-31 16:50:00",2019-01-24 11:56:03,2010-12-31 16:50:00,2019-01-24 11:55:21,1302,2019-01-24
"55260","Empty","D02-BMT2",2019-01-24 01:36:56,"VID1302-00265.jpg",2019-02-06 23:15:00,"2010-12-31 16:50:00",2019-01-24 11:56:03,2010-12-31 16:50:00,2019-01-24 11:55:21,1302,2019-01-24
"55261","Empty","D02-BMT2",2019-01-24 01:36:56,"VID1302-00265.jpg",2019-02-06 23:15:00,"2010-12-31 16:50:00",2019-01-24 11:56:03,2010-12-31 16:50:00,2019-01-24 11:55:21,1302,2019-01-24
"55262","Empty","D02-BMT2",2019-01-24 01:37:28,"VID1302-00266.jpg",2019-02-06 23:15:00,"2010-12-31 16:50:00",2019-01-24 11:56:03,2010-12-31 16:50:00,2019-01-24 11:55:21,1302,2019-01-24
"55263","Empty","D02-BMT2",2019-01-24 01:37:28,"VID1302-00266.jpg",2019-02-06 23:15:00,"2010-12-31 16:50:00",2019-01-24 11:56:03,2010-12-31 16:50:00,2019-01-24 11:55:21,1302,2019-01-24
"55264","Empty","D02-BMT2",2019-01-24 01:38:02,"VID1302-00267.jpg",2019-02-06 23:15:00,"2010-12-31 16:50:00",2019-01-24 11:56:03,2010-12-31 16:50:00,2019-01-24 11:55:21,1302,2019-01-24
"55265","Empty","D02-BMT2",2019-01-24 01:38:02,"VID1302-00267.jpg",2019-02-06 23:15:00,"2010-12-31 16:50:00",2019-01-24 11:56:03,2010-12-31 16:50:00,2019-01-24 11:55:21,1302,2019-01-24
"55266","Empty","D02-BMT2",2019-01-24 01:38:37,"VID1302-00268.jpg",2019-02-06 23:15:00,"2010-12-31 16:50:00",2019-01-24 11:56:03,2010-12-31 16:50:00,2019-01-24 11:55:21,1302,2019-01-24
"55267","Empty","D02-BMT2",2019-01-24 01:38:37,"VID1302-00268.jpg",2019-02-06 23:15:00,"2010-12-31 16:50:00",2019-01-24 11:56:03,2010-12-31 16:50:00,2019-01-24 11:55:21,1302,2019-01-24
"55268","Empty","D02-BMT2",2019-01-24 01:39:15,"VID1302-00269.jpg",2019-02-06 23:15:00,"2010-12-31 16:50:00",2019-01-24 11:56:03,2010-12-31 16:50:00,2019-01-24 11:55:21,1302,2019-01-24
"55269","Empty","D02-BMT2",2019-01-24 01:39:15,"VID1302-00269.jpg",2019-02-06 23:15:00,"2010-12-31 16:50:00",2019-01-24 11:56:03,2010-12-31 16:50:00,2019-01-24 11:55:21,1302,2019-01-24
"55270","Empty","D02-BMT2",2019-01-24 01:39:48,"VID1302-00270.jpg",2019-02-06 23:15:00,"2010-12-31 16:50:00",2019-01-24 11:56:03,2010-12-31 16:50:00,2019-01-24 11:55:21,1302,2019-01-24
"55271","Empty","D02-BMT2",2019-01-24 01:39:48,"VID1302-00270.jpg",2019-02-06 23:15:00,"2010-12-31 16:50:00",2019-01-24 11:56:03,2010-12-31 16:50:00,2019-01-24 11:55:21,1302,2019-01-24
"55272","Empty","D02-BMT2",2019-01-24 01:40:26,"VID1302-00271.jpg",2019-02-06 23:15:00,"2010-12-31 16:50:00",2019-01-24 11:56:03,2010-12-31 16:50:00,2019-01-24 11:55:21,1302,2019-01-24
"55273","Empty","D02-BMT2",2019-01-24 01:40:26,"VID1302-00271.jpg",2019-02-06 23:15:00,"2010-12-31 16:50:00",2019-01-24 11:56:03,2010-12-31 16:50:00,2019-01-24 11:55:21,1302,2019-01-24
"55274","Empty","D02-BMT2",2019-01-24 01:40:57,"VID1302-00272.jpg",2019-02-06 23:15:00,"2010-12-31 16:50:00",2019-01-24 11:56:03,2010-12-31 16:50:00,2019-01-24 11:55:21,1302,2019-01-24
"55275","Empty","D02-BMT2",2019-01-24 01:40:57,"VID1302-00272.jpg",2019-02-06 23:15:00,"2010-12-31 16:50:00",2019-01-24 11:56:03,2010-12-31 16:50:00,2019-01-24 11:55:21,1302,2019-01-24
"55276","Empty","D02-BMT2",2019-01-24 01:41:29,"VID1302-00273.jpg",2019-02-06 23:15:00,"2010-12-31 16:50:00",2019-01-24 11:56:03,2010-12-31 16:50:00,2019-01-24 11:55:21,1302,2019-01-24
"55277","Empty","D02-BMT2",2019-01-24 01:41:29,"VID1302-00273.jpg",2019-02-06 23:15:00,"2010-12-31 16:50:00",2019-01-24 11:56:03,2010-12-31 16:50:00,2019-01-24 11:55:21,1302,2019-01-24
"55278","Empty","D02-BMT2",2019-01-24 01:42:01,"VID1302-00274.jpg",2019-02-06 23:15:00,"2010-12-31 16:50:00",2019-01-24 11:56:03,2010-12-31 16:50:00,2019-01-24 11:55:21,1302,2019-01-24
"55279","Empty","D02-BMT2",2019-01-24 01:42:01,"VID1302-00274.jpg",2019-02-06 23:15:00,"2010-12-31 16:50:00",2019-01-24 11:56:03,2010-12-31 16:50:00,2019-01-24 11:55:21,1302,2019-01-24
"55280","Empty","D02-BMT2",2019-01-24 01:42:35,"VID1302-00275.jpg",2019-02-06 23:15:00,"2010-12-31 16:50:00",2019-01-24 11:56:03,2010-12-31 16:50:00,2019-01-24 11:55:21,1302,2019-01-24
"55281","Empty","D02-BMT2",2019-01-24 01:42:35,"VID1302-00275.jpg",2019-02-06 23:15:00,"2010-12-31 16:50:00",2019-01-24 11:56:03,2010-12-31 16:50:00,2019-01-24 11:55:21,1302,2019-01-24
"55282","Empty","D02-BMT2",2019-01-24 01:43:07,"VID1302-00276.jpg",2019-02-06 23:15:00,"2010-12-31 16:50:00",2019-01-24 11:56:03,2010-12-31 16:50:00,2019-01-24 11:55:21,1302,2019-01-24
"55283","Empty","D02-BMT2",2019-01-24 01:43:07,"VID1302-00276.jpg",2019-02-06 23:15:00,"2010-12-31 16:50:00",2019-01-24 11:56:03,2010-12-31 16:50:00,2019-01-24 11:55:21,1302,2019-01-24
"55284","Empty","D02-BMT2",2019-01-24 01:43:37,"VID1302-00277.jpg",2019-02-06 23:15:00,"2010-12-31 16:50:00",2019-01-24 11:56:03,2010-12-31 16:50:00,2019-01-24 11:55:21,1302,2019-01-24
"55285","Empty","D02-BMT2",2019-01-24 01:43:37,"VID1302-00277.jpg",2019-02-06 23:15:00,"2010-12-31 16:50:00",2019-01-24 11:56:03,2010-12-31 16:50:00,2019-01-24 11:55:21,1302,2019-01-24
"55286","Empty","D02-BMT2",2019-01-24 01:44:12,"VID1302-00278.jpg",2019-02-06 23:15:00,"2010-12-31 16:50:00",2019-01-24 11:56:03,2010-12-31 16:50:00,2019-01-24 11:55:21,1302,2019-01-24
"55287","Empty","D02-BMT2",2019-01-24 01:44:12,"VID1302-00278.jpg",2019-02-06 23:15:00,"2010-12-31 16:50:00",2019-01-24 11:56:03,2010-12-31 16:50:00,2019-01-24 11:55:21,1302,2019-01-24
"55288","Empty","D02-BMT2",2019-01-24 01:44:45,"VID1302-00279.jpg",2019-02-06 23:15:00,"2010-12-31 16:50:00",2019-01-24 11:56:03,2010-12-31 16:50:00,2019-01-24 11:55:21,1302,2019-01-24
"55289","Empty","D02-BMT2",2019-01-24 01:44:45,"VID1302-00279.jpg",2019-02-06 23:15:00,"2010-12-31 16:50:00",2019-01-24 11:56:03,2010-12-31 16:50:00,2019-01-24 11:55:21,1302,2019-01-24
"55290","Empty","D02-BMT2",2019-01-24 01:45:15,"VID1302-00280.jpg",2019-02-06 23:15:00,"2010-12-31 16:50:00",2019-01-24 11:56:03,2010-12-31 16:50:00,2019-01-24 11:55:21,1302,2019-01-24
"55291","Empty","D02-BMT2",2019-01-24 01:45:15,"VID1302-00280.jpg",2019-02-06 23:15:00,"2010-12-31 16:50:00",2019-01-24 11:56:03,2010-12-31 16:50:00,2019-01-24 11:55:21,1302,2019-01-24
"55292","Empty","D02-BMT2",2019-01-24 01:45:44,"VID1302-00281.jpg",2019-02-06 23:15:00,"2010-12-31 16:50:00",2019-01-24 11:56:03,2010-12-31 16:50:00,2019-01-24 11:55:21,1302,2019-01-24
"55293","Empty","D02-BMT2",2019-01-24 01:45:44,"VID1302-00281.jpg",2019-02-06 23:15:00,"2010-12-31 16:50:00",2019-01-24 11:56:03,2010-12-31 16:50:00,2019-01-24 11:55:21,1302,2019-01-24
"55294","Empty","D02-BMT2",2019-01-24 01:46:17,"VID1302-00282.jpg",2019-02-06 23:15:00,"2010-12-31 16:50:00",2019-01-24 11:56:03,2010-12-31 16:50:00,2019-01-24 11:55:21,1302,2019-01-24
"55295","Empty","D02-BMT2",2019-01-24 01:46:17,"VID1302-00282.jpg",2019-02-06 23:15:00,"2010-12-31 16:50:00",2019-01-24 11:56:03,2010-12-31 16:50:00,2019-01-24 11:55:21,1302,2019-01-24
"55296","Empty","D02-BMT2",2019-01-24 01:46:52,"VID1302-00283.jpg",2019-02-06 23:15:00,"2010-12-31 16:50:00",2019-01-24 11:56:03,2010-12-31 16:50:00,2019-01-24 11:55:21,1302,2019-01-24
"55297","Empty","D02-BMT2",2019-01-24 01:46:52,"VID1302-00283.jpg",2019-02-06 23:15:00,"2010-12-31 16:50:00",2019-01-24 11:56:03,2010-12-31 16:50:00,2019-01-24 11:55:21,1302,2019-01-24
"55298","Empty","D02-BMT2",2019-01-24 01:47:31,"VID1302-00284.jpg",2019-02-06 23:15:00,"2010-12-31 16:50:00",2019-01-24 11:56:03,2010-12-31 16:50:00,2019-01-24 11:55:21,1302,2019-01-24
"55299","Empty","D02-BMT2",2019-01-24 01:47:31,"VID1302-00284.jpg",2019-02-06 23:15:00,"2010-12-31 16:50:00",2019-01-24 11:56:03,2010-12-31 16:50:00,2019-01-24 11:55:21,1302,2019-01-24
"55300","Empty","D02-BMT2",2019-01-24 01:48:04,"VID1302-00285.jpg",2019-02-06 23:15:00,"2010-12-31 16:50:00",2019-01-24 11:56:03,2010-12-31 16:50:00,2019-01-24 11:55:21,1302,2019-01-24
"55301","Empty","D02-BMT2",2019-01-24 01:48:04,"VID1302-00285.jpg",2019-02-06 23:15:00,"2010-12-31 16:50:00",2019-01-24 11:56:03,2010-12-31 16:50:00,2019-01-24 11:55:21,1302,2019-01-24
"55302","Empty","D02-BMT2",2019-01-24 01:48:35,"VID1302-00286.jpg",2019-02-06 23:15:00,"2010-12-31 16:50:00",2019-01-24 11:56:03,2010-12-31 16:50:00,2019-01-24 11:55:21,1302,2019-01-24
"55303","Empty","D02-BMT2",2019-01-24 01:48:35,"VID1302-00286.jpg",2019-02-06 23:15:00,"2010-12-31 16:50:00",2019-01-24 11:56:03,2010-12-31 16:50:00,2019-01-24 11:55:21,1302,2019-01-24
"55304","Empty","D02-BMT2",2019-01-24 01:49:07,"VID1302-00287.jpg",2019-02-06 23:15:00,"2010-12-31 16:50:00",2019-01-24 11:56:03,2010-12-31 16:50:00,2019-01-24 11:55:21,1302,2019-01-24
"55305","Empty","D02-BMT2",2019-01-24 01:49:07,"VID1302-00287.jpg",2019-02-06 23:15:00,"2010-12-31 16:50:00",2019-01-24 11:56:03,2010-12-31 16:50:00,2019-01-24 11:55:21,1302,2019-01-24
"55306","Empty","D02-BMT2",2019-01-24 01:49:49,"VID1302-00288.jpg",2019-02-06 23:15:00,"2010-12-31 16:50:00",2019-01-24 11:56:03,2010-12-31 16:50:00,2019-01-24 11:55:21,1302,2019-01-24
"55307","Empty","D02-BMT2",2019-01-24 01:49:49,"VID1302-00288.jpg",2019-02-06 23:15:00,"2010-12-31 16:50:00",2019-01-24 11:56:03,2010-12-31 16:50:00,2019-01-24 11:55:21,1302,2019-01-24
"55308","Empty","D02-BMT2",2019-01-24 01:50:18,"VID1302-00289.jpg",2019-02-06 23:15:00,"2010-12-31 16:50:00",2019-01-24 11:56:03,2010-12-31 16:50:00,2019-01-24 11:55:21,1302,2019-01-24
"55309","Empty","D02-BMT2",2019-01-24 01:50:18,"VID1302-00289.jpg",2019-02-06 23:15:00,"2010-12-31 16:50:00",2019-01-24 11:56:03,2010-12-31 16:50:00,2019-01-24 11:55:21,1302,2019-01-24
"55310","Empty","D02-BMT2",2019-01-24 01:50:47,"VID1302-00290.jpg",2019-02-06 23:15:00,"2010-12-31 16:50:00",2019-01-24 11:56:03,2010-12-31 16:50:00,2019-01-24 11:55:21,1302,2019-01-24
"55311","Empty","D02-BMT2",2019-01-24 01:50:47,"VID1302-00290.jpg",2019-02-06 23:15:00,"2010-12-31 16:50:00",2019-01-24 11:56:03,2010-12-31 16:50:00,2019-01-24 11:55:21,1302,2019-01-24
"55312","Empty","D02-BMT2",2019-01-24 01:51:17,"VID1302-00291.jpg",2019-02-06 23:15:00,"2010-12-31 16:50:00",2019-01-24 11:56:03,2010-12-31 16:50:00,2019-01-24 11:55:21,1302,2019-01-24
"55313","Empty","D02-BMT2",2019-01-24 01:51:17,"VID1302-00291.jpg",2019-02-06 23:15:00,"2010-12-31 16:50:00",2019-01-24 11:56:03,2010-12-31 16:50:00,2019-01-24 11:55:21,1302,2019-01-24
"55314","Empty","D02-BMT2",2019-01-24 01:51:48,"VID1302-00292.jpg",2019-02-06 23:15:00,"2010-12-31 16:50:00",2019-01-24 11:56:03,2010-12-31 16:50:00,2019-01-24 11:55:21,1302,2019-01-24
"55315","Empty","D02-BMT2",2019-01-24 01:51:48,"VID1302-00292.jpg",2019-02-06 23:15:00,"2010-12-31 16:50:00",2019-01-24 11:56:03,2010-12-31 16:50:00,2019-01-24 11:55:21,1302,2019-01-24
"55316","Empty","D02-BMT2",2019-01-24 01:52:18,"VID1302-00293.jpg",2019-02-06 23:15:00,"2010-12-31 16:50:00",2019-01-24 11:56:03,2010-12-31 16:50:00,2019-01-24 11:55:21,1302,2019-01-24
"55317","Empty","D02-BMT2",2019-01-24 01:52:18,"VID1302-00293.jpg",2019-02-06 23:15:00,"2010-12-31 16:50:00",2019-01-24 11:56:03,2010-12-31 16:50:00,2019-01-24 11:55:21,1302,2019-01-24
"55318","Empty","D02-BMT2",2019-01-24 01:52:47,"VID1302-00294.jpg",2019-02-06 23:15:00,"2010-12-31 16:50:00",2019-01-24 11:56:03,2010-12-31 16:50:00,2019-01-24 11:55:21,1302,2019-01-24
"55319","Empty","D02-BMT2",2019-01-24 01:52:47,"VID1302-00294.jpg",2019-02-06 23:15:00,"2010-12-31 16:50:00",2019-01-24 11:56:03,2010-12-31 16:50:00,2019-01-24 11:55:21,1302,2019-01-24
"55320","Empty","D02-BMT2",2019-01-24 01:53:22,"VID1302-00295.jpg",2019-02-06 23:15:00,"2010-12-31 16:50:00",2019-01-24 11:56:03,2010-12-31 16:50:00,2019-01-24 11:55:21,1302,2019-01-24
"55321","Empty","D02-BMT2",2019-01-24 01:53:22,"VID1302-00295.jpg",2019-02-06 23:15:00,"2010-12-31 16:50:00",2019-01-24 11:56:03,2010-12-31 16:50:00,2019-01-24 11:55:21,1302,2019-01-24
"55322","Empty","D02-BMT2",2019-01-24 01:54:03,"VID1302-00296.jpg",2019-02-06 23:15:00,"2010-12-31 16:50:00",2019-01-24 11:56:03,2010-12-31 16:50:00,2019-01-24 11:55:21,1302,2019-01-24
"55323","Empty","D02-BMT2",2019-01-24 01:54:03,"VID1302-00296.jpg",2019-02-06 23:15:00,"2010-12-31 16:50:00",2019-01-24 11:56:03,2010-12-31 16:50:00,2019-01-24 11:55:21,1302,2019-01-24
"55324","Empty","D02-BMT2",2019-01-24 01:54:36,"VID1302-00297.jpg",2019-02-06 23:15:00,"2010-12-31 16:50:00",2019-01-24 11:56:03,2010-12-31 16:50:00,2019-01-24 11:55:21,1302,2019-01-24
"55325","Empty","D02-BMT2",2019-01-24 01:54:36,"VID1302-00297.jpg",2019-02-06 23:15:00,"2010-12-31 16:50:00",2019-01-24 11:56:03,2010-12-31 16:50:00,2019-01-24 11:55:21,1302,2019-01-24
"55326","Empty","D02-BMT2",2019-01-24 01:55:15,"VID1302-00298.jpg",2019-02-06 23:15:00,"2010-12-31 16:50:00",2019-01-24 11:56:03,2010-12-31 16:50:00,2019-01-24 11:55:21,1302,2019-01-24
"55327","Empty","D02-BMT2",2019-01-24 01:55:15,"VID1302-00298.jpg",2019-02-06 23:15:00,"2010-12-31 16:50:00",2019-01-24 11:56:03,2010-12-31 16:50:00,2019-01-24 11:55:21,1302,2019-01-24
"55328","Empty","D02-BMT2",2019-01-24 01:55:47,"VID1302-00299.jpg",2019-02-06 23:15:00,"2010-12-31 16:50:00",2019-01-24 11:56:03,2010-12-31 16:50:00,2019-01-24 11:55:21,1302,2019-01-24
"55329","Empty","D02-BMT2",2019-01-24 01:55:47,"VID1302-00299.jpg",2019-02-06 23:15:00,"2010-12-31 16:50:00",2019-01-24 11:56:03,2010-12-31 16:50:00,2019-01-24 11:55:21,1302,2019-01-24
"55330","Empty","D02-BMT2",2019-01-24 01:56:17,"VID1302-00300.jpg",2019-02-06 23:15:00,"2010-12-31 16:50:00",2019-01-24 11:56:03,2010-12-31 16:50:00,2019-01-24 11:55:21,1302,2019-01-24
"55331","Empty","D02-BMT2",2019-01-24 01:56:17,"VID1302-00300.jpg",2019-02-06 23:15:00,"2010-12-31 16:50:00",2019-01-24 11:56:03,2010-12-31 16:50:00,2019-01-24 11:55:21,1302,2019-01-24
"55332","Empty","D02-BMT2",2019-01-24 01:56:47,"VID1302-00301.jpg",2019-02-06 23:15:00,"2010-12-31 16:50:00",2019-01-24 11:56:03,2010-12-31 16:50:00,2019-01-24 11:55:21,1302,2019-01-24
"55333","Empty","D02-BMT2",2019-01-24 01:56:47,"VID1302-00301.jpg",2019-02-06 23:15:00,"2010-12-31 16:50:00",2019-01-24 11:56:03,2010-12-31 16:50:00,2019-01-24 11:55:21,1302,2019-01-24
"55334","Empty","D02-BMT2",2019-01-24 01:57:23,"VID1302-00302.jpg",2019-02-06 23:15:00,"2010-12-31 16:50:00",2019-01-24 11:56:03,2010-12-31 16:50:00,2019-01-24 11:55:21,1302,2019-01-24
"55335","Empty","D02-BMT2",2019-01-24 01:57:23,"VID1302-00302.jpg",2019-02-06 23:15:00,"2010-12-31 16:50:00",2019-01-24 11:56:03,2010-12-31 16:50:00,2019-01-24 11:55:21,1302,2019-01-24
"55336","Empty","D02-BMT2",2019-01-24 01:57:57,"VID1302-00303.jpg",2019-02-06 23:15:00,"2010-12-31 16:50:00",2019-01-24 11:56:03,2010-12-31 16:50:00,2019-01-24 11:55:21,1302,2019-01-24
"55337","Empty","D02-BMT2",2019-01-24 01:57:57,"VID1302-00303.jpg",2019-02-06 23:15:00,"2010-12-31 16:50:00",2019-01-24 11:56:03,2010-12-31 16:50:00,2019-01-24 11:55:21,1302,2019-01-24
"55338","Empty","D02-BMT2",2019-01-24 01:58:30,"VID1302-00304.jpg",2019-02-06 23:15:00,"2010-12-31 16:50:00",2019-01-24 11:56:03,2010-12-31 16:50:00,2019-01-24 11:55:21,1302,2019-01-24
"55339","Empty","D02-BMT2",2019-01-24 01:58:30,"VID1302-00304.jpg",2019-02-06 23:15:00,"2010-12-31 16:50:00",2019-01-24 11:56:03,2010-12-31 16:50:00,2019-01-24 11:55:21,1302,2019-01-24
"55340","Empty","D02-BMT2",2019-01-24 01:59:14,"VID1302-00305.jpg",2019-02-06 23:15:00,"2010-12-31 16:50:00",2019-01-24 11:56:03,2010-12-31 16:50:00,2019-01-24 11:55:21,1302,2019-01-24
"55341","Empty","D02-BMT2",2019-01-24 01:59:14,"VID1302-00305.jpg",2019-02-06 23:15:00,"2010-12-31 16:50:00",2019-01-24 11:56:03,2010-12-31 16:50:00,2019-01-24 11:55:21,1302,2019-01-24
"55342","Empty","D02-BMT2",2019-01-24 01:59:42,"VID1302-00306.jpg",2019-02-06 23:15:00,"2010-12-31 16:50:00",2019-01-24 11:56:03,2010-12-31 16:50:00,2019-01-24 11:55:21,1302,2019-01-24
"55343","Empty","D02-BMT2",2019-01-24 01:59:42,"VID1302-00306.jpg",2019-02-06 23:15:00,"2010-12-31 16:50:00",2019-01-24 11:56:03,2010-12-31 16:50:00,2019-01-24 11:55:21,1302,2019-01-24
"55344","Empty","D02-BMT2",2019-01-24 02:00:16,"VID1302-00307.jpg",2019-02-06 23:15:00,"2010-12-31 16:50:00",2019-01-24 11:56:03,2010-12-31 16:50:00,2019-01-24 11:55:21,1302,2019-01-24
"55345","Empty","D02-BMT2",2019-01-24 02:00:16,"VID1302-00307.jpg",2019-02-06 23:15:00,"2010-12-31 16:50:00",2019-01-24 11:56:03,2010-12-31 16:50:00,2019-01-24 11:55:21,1302,2019-01-24
"55346","Empty","D02-BMT2",2019-01-24 02:00:55,"VID1302-00308.jpg",2019-02-06 23:15:00,"2010-12-31 16:50:00",2019-01-24 11:56:03,2010-12-31 16:50:00,2019-01-24 11:55:21,1302,2019-01-24
"55347","Empty","D02-BMT2",2019-01-24 02:00:55,"VID1302-00308.jpg",2019-02-06 23:15:00,"2010-12-31 16:50:00",2019-01-24 11:56:03,2010-12-31 16:50:00,2019-01-24 11:55:21,1302,2019-01-24
"55348","Empty","D02-BMT2",2019-01-24 02:01:25,"VID1302-00309.jpg",2019-02-06 23:15:00,"2010-12-31 16:50:00",2019-01-24 11:56:03,2010-12-31 16:50:00,2019-01-24 11:55:21,1302,2019-01-24
"55349","Empty","D02-BMT2",2019-01-24 02:01:25,"VID1302-00309.jpg",2019-02-06 23:15:00,"2010-12-31 16:50:00",2019-01-24 11:56:03,2010-12-31 16:50:00,2019-01-24 11:55:21,1302,2019-01-24
"55350","Empty","D02-BMT2",2019-01-24 02:02:05,"VID1302-00310.jpg",2019-02-06 23:15:00,"2010-12-31 16:50:00",2019-01-24 11:56:03,2010-12-31 16:50:00,2019-01-24 11:55:21,1302,2019-01-24
"55351","Empty","D02-BMT2",2019-01-24 02:02:05,"VID1302-00310.jpg",2019-02-06 23:15:00,"2010-12-31 16:50:00",2019-01-24 11:56:03,2010-12-31 16:50:00,2019-01-24 11:55:21,1302,2019-01-24
"55352","Empty","D02-BMT2",2019-01-24 02:02:36,"VID1302-00311.jpg",2019-02-06 23:15:00,"2010-12-31 16:50:00",2019-01-24 11:56:03,2010-12-31 16:50:00,2019-01-24 11:55:21,1302,2019-01-24
"55353","Empty","D02-BMT2",2019-01-24 02:02:36,"VID1302-00311.jpg",2019-02-06 23:15:00,"2010-12-31 16:50:00",2019-01-24 11:56:03,2010-12-31 16:50:00,2019-01-24 11:55:21,1302,2019-01-24
"55354","Empty","D02-BMT2",2019-01-24 02:03:20,"VID1302-00312.jpg",2019-02-06 23:15:00,"2010-12-31 16:50:00",2019-01-24 11:56:03,2010-12-31 16:50:00,2019-01-24 11:55:21,1302,2019-01-24
"55355","Empty","D02-BMT2",2019-01-24 02:03:20,"VID1302-00312.jpg",2019-02-06 23:15:00,"2010-12-31 16:50:00",2019-01-24 11:56:03,2010-12-31 16:50:00,2019-01-24 11:55:21,1302,2019-01-24
"55356","Empty","D02-BMT2",2019-01-24 02:03:55,"VID1302-00313.jpg",2019-02-06 23:15:00,"2010-12-31 16:50:00",2019-01-24 11:56:03,2010-12-31 16:50:00,2019-01-24 11:55:21,1302,2019-01-24
